Transaction_Date;Fiscal_Year;Customer_ID;Customer_Name;Industry;Industry_Segment;Product;Transaction_Value
03/01/2022;FY2021;335;Customer I0335;Energy;Petrochemical;Product T005;4389
10/01/2019;FY2019;450;Customer L0450;Life;Life Science;Product T005;4389
03/01/2019;FY2018;642;Customer P0642;Material;Chemical;Product A008;4390
03/01/2019;FY2018;414;Customer K0414;Life;Domestic Water;Product A008;4390
03/01/2019;FY2018;911;Customer U0911;Material;Chemical;Product A008;4390
12/01/2018;FY2018;551;Customer P0551;Life;F&B;Product A008;4390
10/01/2018;FY2018;414;Customer K0414;Life;Domestic Water;Product A008;4390
09/01/2018;FY2018;286;Customer I0286;Material;Pulp & Paper;Product A008;4390
09/01/2018;FY2018;202;Customer E0202;Material;Chemical;Product A008;4390
09/01/2018;FY2018;286;Customer I0286;Material;Pulp & Paper;Product A008;4390
06/01/2018;FY2018;602;Customer P0602;Energy;Downstream;Product A008;4390
06/01/2018;FY2018;602;Customer P0602;Energy;Downstream;Product A008;4390
05/01/2018;FY2018;596;Customer P0596;Material;Chemical;Product A008;4390
05/01/2018;FY2018;286;Customer I0286;Material;Pulp & Paper;Product A008;4390
05/01/2018;FY2018;414;Customer K0414;Life;Domestic Water;Product A008;4390
05/01/2018;FY2018;286;Customer I0286;Material;Pulp & Paper;Product A008;4390
05/01/2018;FY2018;286;Customer I0286;Material;Pulp & Paper;Product A008;4390
01/01/2022;FY2021;712;Customer P0712;Material;Chemical;Product T005;4390
04/01/2019;FY2019;677;Customer P0677;Energy;Conventional Power;Product T005;4391
01/01/2022;FY2021;286;Customer I0286;Material;Pulp & Paper;Product F006;4392
01/01/2021;FY2020;135;Customer C0135;Energy;Petrochemical;Product T005;4392
02/01/2019;FY2018;891;Customer T0891;Material;Material Others;Product A008;4393
09/01/2021;FY2021;767;Customer S0767;Material;Material Others;Product F006;4393
10/01/2020;FY2020;354;Customer I0354;Life;F&B;Product T005;4393
09/01/2020;FY2020;767;Customer S0767;Material;Material Others;Product F006;4393
10/01/2019;FY2019;813;Customer S0813;Life;F&B;Product T005;4393
08/01/2018;FY2018;918;Customer W0918;Material;Chemical;Product F006;4394
06/01/2018;FY2018;918;Customer W0918;Material;Chemical;Product F006;4394
05/01/2020;FY2020;114;Customer B0114;Energy;Upstream;Product T005;4394
05/01/2022;FY2022;26;Customer A0026;Life;F&B;Product T005;4395
04/01/2022;FY2022;221;Customer F0221;Material;Pulp & Paper;Product F006;4395
11/01/2019;FY2019;286;Customer I0286;Material;Pulp & Paper;Product A008;4396
11/01/2019;FY2019;286;Customer I0286;Material;Pulp & Paper;Product A008;4396
04/01/2019;FY2019;286;Customer I0286;Material;Pulp & Paper;Product A008;4396
04/01/2019;FY2019;286;Customer I0286;Material;Pulp & Paper;Product A008;4396
09/01/2022;FY2022;186;Customer D0186;Material;Speciality & Fine Chemical;Product T005;4397
05/01/2018;FY2018;61;Customer A0061;Material;Material Others;Product A008;4397
10/01/2022;FY2022;829;Customer S0829;Material;Pulp & Paper;Product C001;4398
04/01/2020;FY2020;885;Customer T0885;Material;Pulp & Paper;Product T005;4398
04/01/2020;FY2020;860;Customer T0860;Material;Pulp & Paper;Product F006;4399
04/01/2020;FY2020;861;Customer T0861;Material;Pulp & Paper;Product F006;4399
06/01/2021;FY2021;254;Customer G0254;Life;F&B;Product T005;4400
02/01/2021;FY2020;465;Customer M0465;Material;Chemical;Product T005;4400
04/01/2021;FY2021;286;Customer I0286;Material;Pulp & Paper;Product T005;4401
03/01/2022;FY2021;239;Customer G0239;Life;F&B;Product T005;4402
11/01/2021;FY2021;556;Customer P0556;Material;Chemical;Product F006;4402
10/01/2020;FY2020;527;Customer M0527;Material;Chemical;Product T005;4402
10/01/2019;FY2019;343;Customer I0343;Energy;Petrochemical;Product T005;4402
10/01/2019;FY2019;343;Customer I0343;Energy;Petrochemical;Product T005;4402
10/01/2019;FY2019;343;Customer I0343;Energy;Petrochemical;Product T005;4402
10/01/2019;FY2019;343;Customer I0343;Energy;Petrochemical;Product T005;4402
10/01/2019;FY2019;343;Customer I0343;Energy;Petrochemical;Product T005;4402
01/01/2023;FY2022;875;Customer T0875;Material;Material Others;Product T005;4405
04/01/2021;FY2021;54;Customer A0054;Energy;Upstream;Product T005;4405
03/01/2021;FY2020;54;Customer A0054;Energy;Upstream;Product T005;4405
03/01/2021;FY2020;54;Customer A0054;Energy;Upstream;Product T005;4405
03/01/2021;FY2020;54;Customer A0054;Energy;Upstream;Product T005;4405
01/01/2021;FY2020;54;Customer A0054;Energy;Upstream;Product T005;4405
11/01/2020;FY2020;54;Customer A0054;Energy;Upstream;Product T005;4405
06/01/2019;FY2019;127;Customer B0127;Life;F&B;Product T005;4405
09/01/2021;FY2021;413;Customer K0413;Material;Chemical;Product T005;4406
01/01/2023;FY2022;57;Customer A0057;Material;Chemical;Product T005;4406
09/01/2020;FY2020;829;Customer S0829;Material;Pulp & Paper;Product T005;4406
07/01/2018;FY2018;27;Customer A0027;Life;F&B;Product T005;4407
09/01/2022;FY2022;735;Customer S0735;Material;Chemical;Product T005;4407
12/01/2020;FY2020;874;Customer T0874;Energy;E&S Others;Product T005;4407
03/01/2022;FY2021;163;Customer D0163;Material;Pulp & Paper;Product F006;4409
03/01/2022;FY2021;163;Customer D0163;Material;Pulp & Paper;Product F006;4409
03/01/2022;FY2021;163;Customer D0163;Material;Pulp & Paper;Product F006;4409
07/01/2020;FY2020;602;Customer P0602;Energy;Downstream;Product T005;4410
03/01/2023;FY2022;286;Customer I0286;Material;Pulp & Paper;Product F006;4411
01/01/2022;FY2021;379;Customer K0379;Material;Chemical;Product T005;4413
11/01/2020;FY2020;27;Customer A0027;Life;F&B;Product T005;4415
05/01/2018;FY2018;286;Customer I0286;Material;Pulp & Paper;Product F006;4415
07/01/2020;FY2020;473;Customer M0473;Energy;Upstream;Product T005;4416
02/01/2020;FY2019;286;Customer I0286;Material;Pulp & Paper;Product T005;4416
06/01/2019;FY2019;59;Customer A0059;Life;F&B;Product F006;4417
08/01/2018;FY2018;296;Customer I0296;Material;Material Others;Product F006;4417
08/01/2022;FY2022;312;Customer I0312;Energy;Conventional Power;Product T005;4418
12/01/2022;FY2022;629;Customer P0629;Energy;Upstream;Product T005;4420
12/01/2022;FY2022;630;Customer P0630;Energy;Upstream;Product T005;4420
04/01/2019;FY2019;662;Customer P0662;Energy;Conventional Power;Product T005;4420
04/01/2019;FY2019;663;Customer P0663;Energy;Conventional Power;Product T005;4420
09/01/2022;FY2022;286;Customer I0286;Material;Pulp & Paper;Product T005;4421
12/01/2021;FY2021;885;Customer T0885;Material;Pulp & Paper;Product T005;4421
07/01/2019;FY2019;221;Customer F0221;Material;Pulp & Paper;Product F006;4422
02/01/2019;FY2018;286;Customer I0286;Material;Pulp & Paper;Product T005;4422
02/01/2019;FY2018;286;Customer I0286;Material;Pulp & Paper;Product A008;4423
02/01/2019;FY2018;286;Customer I0286;Material;Pulp & Paper;Product A008;4423
04/01/2022;FY2022;928;Customer W0928;Material;Chemical;Product T005;4425
04/01/2019;FY2019;545;Customer N0545;Material;Material Others;Product P002;4425
04/01/2019;FY2019;545;Customer N0545;Material;Material Others;Product P002;4425
04/01/2021;FY2021;694;Customer P0694;Life;F&B;Product C001;4428
09/01/2020;FY2020;164;Customer D0164;Material;Material Others;Product C001;4428
10/01/2019;FY2019;216;Customer E0216;Material;Mining & Metals;Product T005;4428
12/01/2018;FY2018;286;Customer I0286;Material;Pulp & Paper;Product F006;4429
09/01/2021;FY2021;286;Customer I0286;Material;Pulp & Paper;Product T005;4430
07/01/2019;FY2019;114;Customer B0114;Energy;Upstream;Product T005;4430
04/01/2019;FY2019;221;Customer F0221;Material;Pulp & Paper;Product T005;4430
04/01/2019;FY2019;114;Customer B0114;Energy;Upstream;Product T005;4430
09/01/2018;FY2018;343;Customer I0343;Energy;Petrochemical;Product T005;4430
04/01/2021;FY2021;605;Customer P0605;Energy;Downstream;Product T005;4431
12/01/2022;FY2022;354;Customer I0354;Life;F&B;Product T005;4432
04/01/2021;FY2021;536;Customer N0536;Material;Chemical;Product T005;4433
04/01/2021;FY2021;537;Customer N0537;Material;Chemical;Product T005;4433
01/01/2021;FY2020;536;Customer N0536;Material;Chemical;Product T005;4433
01/01/2021;FY2020;537;Customer N0537;Material;Chemical;Product T005;4433
01/01/2021;FY2020;536;Customer N0536;Material;Chemical;Product T005;4433
01/01/2021;FY2020;537;Customer N0537;Material;Chemical;Product T005;4433
01/01/2021;FY2020;536;Customer N0536;Material;Chemical;Product T005;4433
01/01/2021;FY2020;537;Customer N0537;Material;Chemical;Product T005;4433
12/01/2021;FY2021;88;Customer B0088;Material;Mining & Metals;Product T005;4433
12/01/2021;FY2021;88;Customer B0088;Material;Mining & Metals;Product T005;4433
11/01/2021;FY2021;88;Customer B0088;Material;Mining & Metals;Product T005;4433
11/01/2021;FY2021;88;Customer B0088;Material;Mining & Metals;Product T005;4433
01/01/2021;FY2020;88;Customer B0088;Material;Mining & Metals;Product T005;4433
12/01/2020;FY2020;88;Customer B0088;Material;Mining & Metals;Product T005;4433
10/01/2020;FY2020;88;Customer B0088;Material;Mining & Metals;Product T005;4433
04/01/2020;FY2020;88;Customer B0088;Material;Mining & Metals;Product T005;4433
06/01/2019;FY2019;816;Customer S0816;Material;Chemical;Product T005;4434
07/01/2018;FY2018;41;Customer A0041;Material;Material Others;Product T005;4435
11/01/2022;FY2022;136;Customer C0136;Life;F&B;Product F006;4436
07/01/2022;FY2022;800;Customer S0800;Material;Speciality & Fine Chemical;Product T005;4436
12/01/2021;FY2021;57;Customer A0057;Material;Chemical;Product A008;4437
02/01/2021;FY2020;140;Customer C0140;Energy;Upstream;Product T005;4437
02/01/2021;FY2020;140;Customer C0140;Energy;Upstream;Product T005;4437
02/01/2021;FY2020;140;Customer C0140;Energy;Upstream;Product T005;4437
02/01/2020;FY2019;57;Customer A0057;Material;Chemical;Product A008;4437
11/01/2019;FY2019;230;Customer G0230;Energy;Downstream;Product T005;4438
08/01/2021;FY2021;286;Customer I0286;Material;Pulp & Paper;Product T005;4439
09/01/2018;FY2018;354;Customer I0354;Life;F&B;Product T005;4439
09/01/2020;FY2020;286;Customer I0286;Material;Pulp & Paper;Product T005;4440
04/01/2021;FY2021;308;Customer I0308;Material;Mining & Metals;Product T005;4442
06/01/2021;FY2021;114;Customer B0114;Energy;Upstream;Product T005;4443
11/01/2021;FY2021;308;Customer I0308;Material;Mining & Metals;Product C001;4445
11/01/2021;FY2021;308;Customer I0308;Material;Mining & Metals;Product C001;4445
11/01/2020;FY2020;714;Customer P0714;Material;Chemical;Product C001;4445
04/01/2021;FY2021;553;Customer P0553;Material;Pulp & Paper;Product F006;4446
05/01/2018;FY2018;95;Customer B0095;Material;Chemical;Product T005;4446
03/01/2023;FY2022;286;Customer I0286;Material;Pulp & Paper;Product T005;4446
04/01/2022;FY2022;721;Customer R0721;Life;F&B;Product T005;4448
12/01/2021;FY2021;860;Customer T0860;Material;Pulp & Paper;Product A008;4448
12/01/2021;FY2021;861;Customer T0861;Material;Pulp & Paper;Product A008;4448
01/01/2023;FY2022;135;Customer C0135;Energy;Petrochemical;Product T005;4448
11/01/2022;FY2022;860;Customer T0860;Material;Pulp & Paper;Product T005;4448
11/01/2022;FY2022;861;Customer T0861;Material;Pulp & Paper;Product T005;4448
05/01/2022;FY2022;579;Customer P0579;Life;Domestic Water;Product P002;4448
02/01/2022;FY2021;191;Customer E0191;Material;Chemical;Product T005;4448
03/01/2020;FY2019;712;Customer P0712;Material;Chemical;Product C001;4450
11/01/2020;FY2020;617;Customer P0617;Energy;Upstream;Product T005;4452
06/01/2020;FY2020;114;Customer B0114;Energy;Upstream;Product T005;4452
07/01/2022;FY2022;791;Customer S0791;Material;Chemical;Product T005;4453
04/01/2021;FY2021;894;Customer T0894;Energy;Petrochemical;Product T005;4455
12/01/2019;FY2019;338;Customer I0338;Material;Material Others;Product A008;4455
10/01/2019;FY2019;519;Customer M0519;Material;Speciality & Fine Chemical;Product A008;4455
09/01/2019;FY2019;286;Customer I0286;Material;Pulp & Paper;Product A008;4455
09/01/2019;FY2019;286;Customer I0286;Material;Pulp & Paper;Product A008;4455
08/01/2019;FY2019;414;Customer K0414;Life;Domestic Water;Product A008;4455
04/01/2019;FY2019;286;Customer I0286;Material;Pulp & Paper;Product A008;4455
01/01/2019;FY2018;202;Customer E0202;Material;Chemical;Product T005;4455
12/01/2020;FY2020;418;Customer K0418;Energy;Conventional Power;Product T005;4456
10/01/2018;FY2018;63;Customer A0063;Material;Pulp & Paper;Product F006;4457
04/01/2022;FY2022;793;Customer S0793;Material;Material Others;Product T005;4458
03/01/2022;FY2021;793;Customer S0793;Material;Material Others;Product T005;4458
01/01/2022;FY2021;793;Customer S0793;Material;Material Others;Product T005;4458
06/01/2022;FY2022;796;Customer S0796;Material;Pulp & Paper;Product F006;4459
12/01/2022;FY2022;191;Customer E0191;Material;Chemical;Product F006;4460
09/01/2022;FY2022;427;Customer K0427;Material;Chemical;Product T005;4461
12/01/2021;FY2021;89;Customer B0089;Life;F&B;Product T005;4461
12/01/2021;FY2021;89;Customer B0089;Life;F&B;Product T005;4461
12/01/2021;FY2021;89;Customer B0089;Life;F&B;Product T005;4461
12/01/2021;FY2021;89;Customer B0089;Life;F&B;Product T005;4461
12/01/2021;FY2021;89;Customer B0089;Life;F&B;Product T005;4461
12/01/2021;FY2021;89;Customer B0089;Life;F&B;Product T005;4461
12/01/2021;FY2021;89;Customer B0089;Life;F&B;Product T005;4461
05/01/2021;FY2021;114;Customer B0114;Energy;Upstream;Product T005;4461
03/01/2020;FY2019;712;Customer P0712;Material;Chemical;Product C001;4461
02/01/2020;FY2019;135;Customer C0135;Energy;Petrochemical;Product T005;4461
10/01/2019;FY2019;327;Customer I0327;Material;Material Others;Product C001;4461
06/01/2018;FY2018;642;Customer P0642;Material;Chemical;Product F006;4463
11/01/2020;FY2020;789;Customer S0789;Material;Mining & Metals;Product T005;4463
07/01/2019;FY2019;806;Customer S0806;Energy;Renewable Power;Product T005;4466
03/01/2019;FY2018;286;Customer I0286;Material;Pulp & Paper;Product F006;4466
11/01/2018;FY2018;286;Customer I0286;Material;Pulp & Paper;Product F006;4466
08/01/2018;FY2018;287;Customer I0287;Material;Pulp & Paper;Product F006;4466
05/01/2018;FY2018;470;Customer M0470;Energy;Upstream;Product T005;4466
04/01/2018;FY2018;286;Customer I0286;Material;Pulp & Paper;Product F006;4466
10/01/2022;FY2022;747;Customer S0747;Material;Chemical;Product F006;4467
10/01/2022;FY2022;747;Customer S0747;Material;Chemical;Product F006;4467
07/01/2022;FY2022;221;Customer F0221;Material;Pulp & Paper;Product C001;4468
11/01/2022;FY2022;860;Customer T0860;Material;Pulp & Paper;Product T005;4469
11/01/2022;FY2022;861;Customer T0861;Material;Pulp & Paper;Product T005;4469
08/01/2022;FY2022;227;Customer F0227;Material;Mining & Metals;Product F006;4470
09/01/2019;FY2019;800;Customer S0800;Material;Speciality & Fine Chemical;Product T005;4470
09/01/2022;FY2022;136;Customer C0136;Life;F&B;Product F006;4471
10/01/2020;FY2020;114;Customer B0114;Energy;Upstream;Product T005;4471
02/01/2020;FY2019;57;Customer A0057;Material;Chemical;Product T005;4471
07/01/2019;FY2019;57;Customer A0057;Material;Chemical;Product T005;4471
10/01/2022;FY2022;191;Customer E0191;Material;Chemical;Product F006;4472
12/01/2018;FY2018;601;Customer P0601;Energy;Downstream;Product T005;4473
07/01/2018;FY2018;69;Customer A0069;Material;Mining & Metals;Product T005;4473
05/01/2021;FY2021;114;Customer B0114;Energy;Upstream;Product T005;4474
11/01/2019;FY2019;57;Customer A0057;Material;Chemical;Product T005;4474
02/01/2022;FY2021;747;Customer S0747;Material;Chemical;Product F006;4474
07/01/2021;FY2021;317;Customer I0317;Energy;Renewable Power;Product A008;4475
09/01/2020;FY2020;370;Customer J0370;Material;Mining & Metals;Product A008;4475
04/01/2020;FY2020;914;Customer V0914;Material;Mining & Metals;Product A008;4475
08/01/2019;FY2019;800;Customer S0800;Material;Speciality & Fine Chemical;Product A008;4475
12/01/2018;FY2018;286;Customer I0286;Material;Pulp & Paper;Product F006;4475
06/01/2018;FY2018;885;Customer T0885;Material;Pulp & Paper;Product F006;4475
06/01/2018;FY2018;885;Customer T0885;Material;Pulp & Paper;Product F006;4475
06/01/2018;FY2018;885;Customer T0885;Material;Pulp & Paper;Product F006;4475
06/01/2018;FY2018;885;Customer T0885;Material;Pulp & Paper;Product F006;4475
07/01/2019;FY2019;484;Customer M0484;Life;Pharma;Product T005;4476
07/01/2019;FY2019;485;Customer M0485;Life;Pharma;Product T005;4476
04/01/2021;FY2021;736;Customer S0736;Material;Material Others;Product T005;4476
04/01/2021;FY2021;737;Customer S0737;Material;Material Others;Product T005;4476
10/01/2019;FY2019;343;Customer I0343;Energy;Petrochemical;Product T005;4476
10/01/2019;FY2019;343;Customer I0343;Energy;Petrochemical;Product T005;4476
10/01/2019;FY2019;343;Customer I0343;Energy;Petrochemical;Product T005;4476
10/01/2019;FY2019;343;Customer I0343;Energy;Petrochemical;Product T005;4476
11/01/2019;FY2019;83;Customer B0083;Material;Material Others;Product P002;4478
10/01/2021;FY2021;816;Customer S0816;Material;Chemical;Product T005;4478
05/01/2021;FY2021;816;Customer S0816;Material;Chemical;Product T005;4478
09/01/2020;FY2020;836;Customer S0836;Energy;Downstream;Product T005;4479
01/01/2023;FY2022;286;Customer I0286;Material;Pulp & Paper;Product T005;4479
01/01/2023;FY2022;286;Customer I0286;Material;Pulp & Paper;Product T005;4479
12/01/2022;FY2022;461;Customer M0461;Energy;E&S Others;Product T005;4479
02/01/2021;FY2020;693;Customer P0693;Energy;Petrochemical;Product T005;4479
08/01/2022;FY2022;227;Customer F0227;Material;Mining & Metals;Product F006;4481
09/01/2021;FY2021;647;Customer P0647;Energy;Downstream;Product T005;4481
01/01/2023;FY2022;789;Customer S0789;Material;Mining & Metals;Product A008;4482
08/01/2021;FY2021;860;Customer T0860;Material;Pulp & Paper;Product T005;4483
08/01/2021;FY2021;861;Customer T0861;Material;Pulp & Paper;Product T005;4483
05/01/2020;FY2020;59;Customer A0059;Life;F&B;Product F006;4485
10/01/2021;FY2021;717;Customer P0717;Energy;E&S Others;Product T005;4486
10/01/2021;FY2021;717;Customer P0717;Energy;E&S Others;Product T005;4486
07/01/2021;FY2021;54;Customer A0054;Energy;Upstream;Product T005;4487
07/01/2021;FY2021;54;Customer A0054;Energy;Upstream;Product T005;4487
07/01/2021;FY2021;54;Customer A0054;Energy;Upstream;Product T005;4487
06/01/2021;FY2021;54;Customer A0054;Energy;Upstream;Product T005;4487
06/01/2021;FY2021;54;Customer A0054;Energy;Upstream;Product T005;4487
02/01/2021;FY2020;616;Customer P0616;Energy;Downstream;Product T005;4487
10/01/2021;FY2021;714;Customer P0714;Material;Chemical;Product C001;4488
08/01/2021;FY2021;714;Customer P0714;Material;Chemical;Product C001;4488
11/01/2022;FY2022;135;Customer C0135;Energy;Petrochemical;Product C001;4492
11/01/2022;FY2022;249;Customer G0249;Life;F&B;Product F006;4494
08/01/2019;FY2019;622;Customer P0622;Energy;Renewable Power;Product T005;4494
09/01/2020;FY2020;631;Customer P0631;Energy;Upstream;Product T005;4494
09/01/2020;FY2020;631;Customer P0631;Energy;Upstream;Product T005;4494
10/01/2019;FY2019;343;Customer I0343;Energy;Petrochemical;Product T005;4494
10/01/2019;FY2019;343;Customer I0343;Energy;Petrochemical;Product T005;4494
10/01/2019;FY2019;343;Customer I0343;Energy;Petrochemical;Product T005;4494
03/01/2019;FY2018;676;Customer P0676;Energy;E&S Others;Product I004;4494
01/01/2022;FY2021;286;Customer I0286;Material;Pulp & Paper;Product F006;4496
01/01/2021;FY2020;191;Customer E0191;Material;Chemical;Product F006;4496
01/01/2021;FY2020;191;Customer E0191;Material;Chemical;Product F006;4496
01/01/2021;FY2020;191;Customer E0191;Material;Chemical;Product F006;4496
03/01/2023;FY2022;803;Customer S0803;Material;Chemical;Product T005;4497
01/01/2022;FY2021;800;Customer S0800;Material;Speciality & Fine Chemical;Product T005;4497
12/01/2021;FY2021;860;Customer T0860;Material;Pulp & Paper;Product T005;4497
12/01/2021;FY2021;861;Customer T0861;Material;Pulp & Paper;Product T005;4497
11/01/2021;FY2021;860;Customer T0860;Material;Pulp & Paper;Product T005;4497
11/01/2021;FY2021;861;Customer T0861;Material;Pulp & Paper;Product T005;4497
07/01/2021;FY2021;860;Customer T0860;Material;Pulp & Paper;Product T005;4497
07/01/2021;FY2021;861;Customer T0861;Material;Pulp & Paper;Product T005;4497
06/01/2021;FY2021;860;Customer T0860;Material;Pulp & Paper;Product T005;4497
06/01/2021;FY2021;861;Customer T0861;Material;Pulp & Paper;Product T005;4497
04/01/2020;FY2020;860;Customer T0860;Material;Pulp & Paper;Product T005;4497
04/01/2020;FY2020;861;Customer T0861;Material;Pulp & Paper;Product T005;4497
12/01/2021;FY2021;221;Customer F0221;Material;Pulp & Paper;Product F006;4497
04/01/2020;FY2020;221;Customer F0221;Material;Pulp & Paper;Product F006;4497
04/01/2020;FY2020;221;Customer F0221;Material;Pulp & Paper;Product F006;4497
01/01/2023;FY2022;571;Customer P0571;Material;Chemical;Product C001;4498
12/01/2022;FY2022;469;Customer M0469;Energy;Upstream;Product T005;4499
08/01/2021;FY2021;286;Customer I0286;Material;Pulp & Paper;Product A008;4499
03/01/2021;FY2020;602;Customer P0602;Energy;Downstream;Product A008;4499
03/01/2021;FY2020;202;Customer E0202;Material;Chemical;Product A008;4499
02/01/2021;FY2020;286;Customer I0286;Material;Pulp & Paper;Product A008;4499
01/01/2021;FY2020;221;Customer F0221;Material;Pulp & Paper;Product A008;4499
12/01/2020;FY2020;286;Customer I0286;Material;Pulp & Paper;Product A008;4499
11/01/2020;FY2020;939;Customer Z0939;Life;Domestic Water;Product A008;4499
10/01/2020;FY2020;414;Customer K0414;Life;Domestic Water;Product A008;4499
10/01/2020;FY2020;602;Customer P0602;Energy;Downstream;Product A008;4499
10/01/2020;FY2020;602;Customer P0602;Energy;Downstream;Product A008;4499
09/01/2020;FY2020;202;Customer E0202;Material;Chemical;Product A008;4499
06/01/2020;FY2020;816;Customer S0816;Material;Chemical;Product A008;4499
04/01/2020;FY2020;800;Customer S0800;Material;Speciality & Fine Chemical;Product A008;4499
06/01/2018;FY2018;617;Customer P0617;Energy;Upstream;Product T005;4499
01/01/2019;FY2018;69;Customer A0069;Material;Mining & Metals;Product T005;4500
04/01/2021;FY2021;163;Customer D0163;Material;Pulp & Paper;Product F006;4501
09/01/2018;FY2018;26;Customer A0026;Life;F&B;Product C001;4501
08/01/2020;FY2020;286;Customer I0286;Material;Pulp & Paper;Product T005;4502
03/01/2019;FY2018;604;Customer P0604;Energy;Downstream;Product T005;4502
11/01/2022;FY2022;796;Customer S0796;Material;Pulp & Paper;Product F006;4504
06/01/2022;FY2022;552;Customer P0552;Material;Pulp & Paper;Product F006;4504
05/01/2021;FY2021;617;Customer P0617;Energy;Upstream;Product T005;4504
12/01/2021;FY2021;527;Customer M0527;Material;Chemical;Product T005;4505
04/01/2018;FY2018;135;Customer C0135;Energy;Petrochemical;Product A008;4506
02/01/2019;FY2018;464;Customer M0464;Material;Speciality & Fine Chemical;Product P002;4507
01/01/2019;FY2018;671;Customer P0671;Energy;Conventional Power;Product T005;4507
12/01/2021;FY2021;908;Customer U0908;Material;Chemical;Product T005;4508
12/01/2020;FY2020;712;Customer P0712;Material;Chemical;Product T005;4510
09/01/2019;FY2019;54;Customer A0054;Energy;Upstream;Product T005;4510
08/01/2019;FY2019;370;Customer J0370;Material;Mining & Metals;Product T005;4510
12/01/2022;FY2022;816;Customer S0816;Material;Chemical;Product T005;4512
04/01/2020;FY2020;885;Customer T0885;Material;Pulp & Paper;Product T005;4513
11/01/2018;FY2018;911;Customer U0911;Material;Chemical;Product T005;4515
05/01/2018;FY2018;718;Customer P0718;Material;Chemical;Product T005;4515
05/01/2018;FY2018;718;Customer P0718;Material;Chemical;Product T005;4515
05/01/2018;FY2018;718;Customer P0718;Material;Chemical;Product T005;4515
02/01/2019;FY2018;272;Customer H0272;Material;Material Others;Product T005;4516
12/01/2022;FY2022;227;Customer F0227;Material;Mining & Metals;Product F006;4517
03/01/2021;FY2020;527;Customer M0527;Material;Chemical;Product F006;4517
11/01/2019;FY2019;286;Customer I0286;Material;Pulp & Paper;Product F006;4517
03/01/2021;FY2020;714;Customer P0714;Material;Chemical;Product P002;4518
01/01/2019;FY2018;885;Customer T0885;Material;Pulp & Paper;Product F006;4518
10/01/2020;FY2020;581;Customer P0581;Energy;Upstream;Product T005;4520
07/01/2020;FY2020;295;Customer I0295;Material;Material Others;Product C001;4523
08/01/2019;FY2019;788;Customer S0788;Material;Chemical;Product F006;4523
02/01/2019;FY2018;771;Customer S0771;Life;F&B;Product T005;4523
01/01/2019;FY2018;771;Customer S0771;Life;F&B;Product T005;4523
11/01/2021;FY2021;516;Customer M0516;Energy;E&S Others;Product T005;4524
10/01/2021;FY2021;748;Customer S0748;Material;Chemical;Product F006;4524
02/01/2020;FY2019;286;Customer I0286;Material;Pulp & Paper;Product T005;4524
10/01/2019;FY2019;286;Customer I0286;Material;Pulp & Paper;Product T005;4524
04/01/2018;FY2018;318;Customer I0318;Energy;Conventional Power;Product T005;4526
04/01/2018;FY2018;318;Customer I0318;Energy;Conventional Power;Product T005;4526
04/01/2018;FY2018;318;Customer I0318;Energy;Conventional Power;Product T005;4526
04/01/2018;FY2018;318;Customer I0318;Energy;Conventional Power;Product T005;4526
04/01/2018;FY2018;318;Customer I0318;Energy;Conventional Power;Product T005;4526
04/01/2018;FY2018;318;Customer I0318;Energy;Conventional Power;Product T005;4526
04/01/2018;FY2018;318;Customer I0318;Energy;Conventional Power;Product T005;4526
04/01/2018;FY2018;318;Customer I0318;Energy;Conventional Power;Product T005;4526
04/01/2018;FY2018;318;Customer I0318;Energy;Conventional Power;Product T005;4526
04/01/2018;FY2018;318;Customer I0318;Energy;Conventional Power;Product T005;4526
04/01/2019;FY2019;640;Customer P0640;Energy;Upstream;Product T005;4527
05/01/2020;FY2020;617;Customer P0617;Energy;Upstream;Product T005;4528
05/01/2020;FY2020;617;Customer P0617;Energy;Upstream;Product T005;4528
06/01/2018;FY2018;145;Customer C0145;Energy;Upstream;Product T005;4528
10/01/2019;FY2019;308;Customer I0308;Material;Mining & Metals;Product A008;4529
07/01/2020;FY2020;221;Customer F0221;Material;Pulp & Paper;Product F006;4529
07/01/2020;FY2020;221;Customer F0221;Material;Pulp & Paper;Product F006;4529
04/01/2020;FY2020;221;Customer F0221;Material;Pulp & Paper;Product F006;4529
04/01/2020;FY2020;221;Customer F0221;Material;Pulp & Paper;Product F006;4529
04/01/2020;FY2020;221;Customer F0221;Material;Pulp & Paper;Product F006;4529
08/01/2018;FY2018;816;Customer S0816;Material;Chemical;Product T005;4530
06/01/2018;FY2018;547;Customer O0547;Material;Pulp & Paper;Product F006;4531
10/01/2018;FY2018;445;Customer L0445;Material;Chemical;Product C001;4532
09/01/2022;FY2022;827;Customer S0827;Material;Pulp & Paper;Product F006;4533
07/01/2020;FY2020;289;Customer I0289;Material;Chemical;Product T005;4533
11/01/2018;FY2018;789;Customer S0789;Material;Mining & Metals;Product T005;4533
10/01/2022;FY2022;604;Customer P0604;Energy;Downstream;Product T005;4533
10/01/2022;FY2022;604;Customer P0604;Energy;Downstream;Product T005;4533
11/01/2018;FY2018;286;Customer I0286;Material;Pulp & Paper;Product F006;4534
05/01/2018;FY2018;114;Customer B0114;Energy;Upstream;Product T005;4535
03/01/2023;FY2022;286;Customer I0286;Material;Pulp & Paper;Product F006;4536
06/01/2021;FY2021;57;Customer A0057;Material;Chemical;Product A008;4536
